location/0,location/1,possession_team/name,player/id,timestamp,period,team/name,type/name,counterpress,pass/recipient/id,pass/outcome/name,goalkeeper/type/name,duel/outcome/name,duel/type/name,duration,pass/length,pass/cross,secs,game_time,player,end_location/0,end_location/1,end_location/2
87.0,68.0,England,6330.0,00:21:16.793,2.0,Belgium,Pressure,,,,,,,0.76,,,1276.793,21:16,A Januzaj,87.0,68.0,
87.0,77.0,England,4597.0,00:21:17.072,2.0,England,Ball Receipt*,,,,,,,0.0,,,1277.072,21:17,F Delph,87.0,77.0,
87.0,77.0,England,4597.0,00:21:17.072,2.0,England,Carry,,,,,,,1.201,,,1277.072,21:17,F Delph,88.0,78.0,
88.0,78.0,England,4597.0,00:21:18.273,2.0,England,Pass,,3314.0,,,,,1.279,20.615528,,1278.273,21:18,F Delph,72.0,65.0,
72.0,65.0,England,3314.0,00:21:19.552,2.0,England,Ball Receipt*,,,,,,,0.0,,,1279.552,21:19,P Jones,72.0,65.0,
72.0,65.0,England,3314.0,00:21:19.552,2.0,England,Carry,,,,,,,1.001,,,1279.552,21:19,P Jones,72.0,62.0,
72.0,62.0,England,3314.0,00:21:20.553,2.0,England,Pass,,3594.0,,,,,2.079,39.0,,1280.553,21:20,P Jones,72.0,23.0,
72.0,23.0,England,3594.0,00:21:22.632,2.0,England,Ball Receipt*,,,,,,,0.0,,,1282.632,21:22,D Rose,72.0,23.0,
72.0,23.0,England,3594.0,00:21:22.632,2.0,England,Carry,,,,,,,3.001,,,1282.632,21:22,D Rose,87.0,18.0,
87.0,20.0,England,2954.0,00:21:24.193,2.0,Belgium,Pressure,,,,,,,0.879,,,1284.193,21:24,Y Tielemans,87.0,20.0,
87.0,18.0,England,3594.0,00:21:25.633,2.0,England,Pass,,3336.0,,,,,0.76,10.198039,,1285.633,21:25,D Rose,85.0,8.0,
85.0,8.0,England,3336.0,00:21:26.393,2.0,England,Ball Receipt*,,,,,,,0.0,,,1286.393,21:26,H Maguire,85.0,8.0,
85.0,8.0,England,3336.0,00:21:26.393,2.0,England,Carry,,,,,,,2.08,,,1286.393,21:26,H Maguire,84.0,22.0,
88.0,21.0,England,2954.0,00:21:27.520,2.0,Belgium,Pressure,,,,,,,0.553,,,1287.52,21:27,Y Tielemans,88.0,21.0,
84.0,22.0,England,3336.0,00:21:28.473,2.0,England,Pass,,3664.0,Incomplete,,,,3.04,57.939625,,1288.473,21:28,H Maguire,105.0,76.0,
105.0,78.0,England,3664.0,00:21:31.513,2.0,England,Ball Receipt*,,,,,,,0.0,,,1291.513,21:31,T Alexander-Arnold,105.0,78.0,
104.0,75.0,England,5632.0,00:21:31.513,2.0,Belgium,Interception,,,,,,,0.0,,,1291.513,21:31,T Hazard,104.0,75.0,
99.0,74.0,England,5632.0,00:21:33.630,2.0,Belgium,Pressure,,,,,,,0.683,,,1293.63,21:33,T Hazard,99.0,74.0,
100.0,78.0,England,3664.0,00:21:33.713,2.0,England,Pass,,3504.0,,,,,0.84,8.602325,,1293.713,21:33,T Alexander-Arnold,93.0,73.0,
93.0,73.0,England,3504.0,00:21:34.553,2.0,England,Ball Receipt*,,,,,,,0.0,,,1294.5529999999999,21:34,R Loftus-Cheek,93.0,73.0,
93.0,73.0,England,3504.0,00:21:34.553,2.0,England,Carry,,,,,,,1.16,,,1294.5529999999999,21:34,R Loftus-Cheek,93.0,68.0,
93.0,68.0,England,3504.0,00:21:35.713,2.0,England,Pass,,4597.0,,,,,0.839,10.0,,1295.713,21:35,R Loftus-Cheek,85.0,62.0,
85.0,62.0,England,4597.0,00:21:36.552,2.0,England,Ball Receipt*,,,,,,,0.0,,,1296.552,21:36,F Delph,85.0,62.0,
85.0,62.0,England,4597.0,00:21:36.552,2.0,England,Carry,,,,,,,2.388,,,1296.552,21:36,F Delph,86.0,50.0,
86.0,50.0,England,4597.0,00:21:38.940,2.0,England,Shot,,,,,,,2.693,,,1298.94,21:38,F Delph,120.0,33.9,2.9
119.0,40.0,England,3509.0,00:21:41.633,2.0,Belgium,Goal Keeper,,,,Shot Faced,,,0.0,,,1301.633,21:41,T Courtois,117.0,40.0,
113.0,41.0,Belgium,3509.0,00:22:06.512,2.0,Belgium,Pass,,3296.0,Incomplete,,,,2.588,66.40783,,1326.512,22:06,T Courtois,50.0,62.0,
50.0,62.0,Belgium,3296.0,00:22:09.100,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1329.1,22:09,M Fellaini,50.0,62.0,
50.0,62.0,Belgium,3296.0,00:22:09.100,2.0,Belgium,Duel,,,,,,Aerial Lost,0.0,,,1329.1,22:09,M Fellaini,50.0,62.0,
51.0,63.0,Belgium,3314.0,00:22:09.100,2.0,England,Pass,,3504.0,,,,,1.893,14.866069,,1329.1,22:09,P Jones,65.0,68.0,
63.0,64.0,Belgium,3037.0,00:22:10.833,2.0,Belgium,Pressure,True,,,,,,0.56,,,1330.833,22:10,M Dembélé,63.0,64.0,
65.0,68.0,Belgium,3504.0,00:22:10.993,2.0,England,Ball Receipt*,,,,,,,0.0,,,1330.993,22:10,R Loftus-Cheek,65.0,68.0,
65.0,68.0,Belgium,3504.0,00:22:10.993,2.0,England,Carry,,,,,,,1.88,,,1330.993,22:10,R Loftus-Cheek,62.0,76.0,
62.0,76.0,Belgium,3504.0,00:22:12.873,2.0,England,Dribble,,,,,,,0.0,,,1332.873,22:12,R Loftus-Cheek,62.0,76.0,
61.0,75.0,Belgium,5632.0,00:22:12.873,2.0,Belgium,Duel,True,,,,Success In Play,Tackle,0.0,,,1332.873,22:12,T Hazard,61.0,75.0,
61.0,73.0,Belgium,3037.0,00:22:13.913,2.0,Belgium,Ball Recovery,,,,,,,0.0,,,1333.913,22:13,M Dembélé,61.0,73.0,
61.0,73.0,Belgium,3037.0,00:22:13.913,2.0,Belgium,Carry,,,,,,,1.12,,,1333.913,22:13,M Dembélé,54.0,68.0,
54.0,68.0,Belgium,3037.0,00:22:15.033,2.0,Belgium,Pass,,3457.0,,,,,0.879,16.27882,,1335.033,22:15,M Dembélé,42.0,57.0,
42.0,57.0,Belgium,3457.0,00:22:15.912,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1335.912,22:15,M Batshuayi,42.0,57.0,
42.0,57.0,Belgium,3457.0,00:22:15.912,2.0,Belgium,Carry,,,,,,,1.161,,,1335.912,22:15,M Batshuayi,44.0,54.0,
43.0,60.0,Belgium,3645.0,00:22:16.073,2.0,England,Pressure,,,,,,,1.079,,,1336.073,22:16,G Cahill,43.0,60.0,
44.0,54.0,Belgium,3457.0,00:22:17.073,2.0,Belgium,Pass,,2954.0,,,,,1.08,14.56022,,1337.073,22:17,M Batshuayi,58.0,50.0,
58.0,50.0,Belgium,2954.0,00:22:18.153,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1338.153,22:18,Y Tielemans,58.0,50.0,
58.0,50.0,Belgium,2954.0,00:22:18.153,2.0,Belgium,Carry,,,,,,,0.602,,,1338.153,22:18,Y Tielemans,58.0,52.0,
58.0,52.0,Belgium,2954.0,00:22:18.755,2.0,Belgium,Pass,,3037.0,,,,,0.358,5.0990195,,1338.755,22:18,Y Tielemans,53.0,53.0,
53.0,53.0,Belgium,3037.0,00:22:19.113,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1339.113,22:19,M Dembélé,53.0,53.0,
53.0,53.0,Belgium,3037.0,00:22:19.113,2.0,Belgium,Carry,,,,,,,0.12,,,1339.113,22:19,M Dembélé,52.0,53.0,
52.0,53.0,Belgium,3037.0,00:22:19.233,2.0,Belgium,Pass,,6332.0,,,,,1.279,18.0,,1339.233,22:19,M Dembélé,70.0,53.0,
70.0,53.0,Belgium,6332.0,00:22:20.512,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1340.512,22:20,T Vermaelen,70.0,53.0,
70.0,53.0,Belgium,6332.0,00:22:20.512,2.0,Belgium,Carry,,,,,,,1.561,,,1340.512,22:20,T Vermaelen,70.0,57.0,
70.0,57.0,Belgium,6332.0,00:22:22.073,2.0,Belgium,Pass,,5632.0,,,,,0.88,24.186773,,1342.073,22:22,T Vermaelen,58.0,78.0,
58.0,78.0,Belgium,5632.0,00:22:22.953,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1342.953,22:22,T Hazard,58.0,78.0,
58.0,78.0,Belgium,5632.0,00:22:22.953,2.0,Belgium,Carry,,,,,,,1.16,,,1342.953,22:22,T Hazard,60.0,78.0,
60.0,78.0,Belgium,5632.0,00:22:24.113,2.0,Belgium,Pass,,6332.0,,,,,0.92,14.142136,,1344.113,22:24,T Hazard,70.0,68.0,
70.0,68.0,Belgium,6332.0,00:22:25.033,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1345.033,22:25,T Vermaelen,70.0,68.0,
70.0,68.0,Belgium,6332.0,00:22:25.033,2.0,Belgium,Carry,,,,,,,1.04,,,1345.033,22:25,T Vermaelen,71.0,61.0,
71.0,61.0,Belgium,6332.0,00:22:26.073,2.0,Belgium,Pass,,2954.0,,,,,0.8,13.892444,,1346.073,22:26,T Vermaelen,64.0,49.0,
64.0,49.0,Belgium,2954.0,00:22:26.873,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1346.873,22:26,Y Tielemans,64.0,49.0,
64.0,49.0,Belgium,2954.0,00:22:26.873,2.0,Belgium,Carry,,,,,,,1.52,,,1346.873,22:26,Y Tielemans,68.0,46.0,
68.0,46.0,Belgium,2954.0,00:22:28.393,2.0,Belgium,Pass,,4831.0,,,,,1.52,30.016663,,1348.393,22:28,Y Tielemans,53.0,20.0,
53.0,20.0,Belgium,4831.0,00:22:29.913,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1349.913,22:29,N Chadli,53.0,20.0,
53.0,20.0,Belgium,4831.0,00:22:29.913,2.0,Belgium,Carry,,,,,,,1.76,,,1349.913,22:29,N Chadli,47.0,12.0,
47.0,12.0,Belgium,4831.0,00:22:31.673,2.0,Belgium,Pass,,6330.0,Incomplete,,,,1.36,26.076809,,1351.673,22:31,N Chadli,21.0,14.0,
23.0,13.0,Belgium,6330.0,00:22:33.033,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1353.033,22:33,A Januzaj,23.0,13.0,
22.0,15.0,Belgium,3594.0,00:22:33.033,2.0,England,Interception,,,,,,,0.0,,,1353.033,22:33,D Rose,22.0,15.0,
22.0,15.0,Belgium,3594.0,00:22:33.033,2.0,England,Carry,,,,,,,2.599,,,1353.033,22:33,D Rose,23.0,14.0,
23.0,14.0,Belgium,6330.0,00:22:34.600,2.0,Belgium,Pressure,True,,,,,,0.673,,,1354.6,22:34,A Januzaj,23.0,14.0,
23.0,14.0,Belgium,3594.0,00:22:35.632,2.0,England,Pass,,3336.0,,,,,1.12,8.062258,,1355.632,22:35,D Rose,19.0,21.0,
19.0,21.0,Belgium,3336.0,00:22:36.752,2.0,England,Ball Receipt*,,,,,,,0.0,,,1356.752,22:36,H Maguire,19.0,21.0,
19.0,21.0,Belgium,3336.0,00:22:36.752,2.0,England,Carry,,,,,,,4.121,,,1356.752,22:36,H Maguire,33.0,41.0,
20.0,25.0,Belgium,6330.0,00:22:36.880,2.0,Belgium,Pressure,True,,,,,,0.753,,,1356.88,22:36,A Januzaj,20.0,25.0,
33.0,41.0,Belgium,3336.0,00:22:40.873,2.0,England,Pass,,3318.0,Incomplete,,,,4.28,71.70077,,1360.873,22:40,H Maguire,104.0,31.0,
103.0,31.0,Belgium,3318.0,00:22:45.153,2.0,England,Ball Receipt*,,,,,,,0.0,,,1365.153,22:45,M Rashford,103.0,31.0,
103.0,30.0,Belgium,3509.0,00:22:45.153,2.0,Belgium,Ball Recovery,,,,,,,0.0,,,1365.153,22:45,T Courtois,103.0,30.0,
103.0,30.0,Belgium,3509.0,00:22:45.153,2.0,Belgium,Carry,,,,,,,1.44,,,1365.153,22:45,T Courtois,102.0,30.0,
102.0,30.0,Belgium,3509.0,00:22:46.593,2.0,Belgium,Pass,,6332.0,,,,,1.32,32.31099,,1366.593,22:46,T Courtois,90.0,60.0,
90.0,60.0,Belgium,6332.0,00:22:47.913,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1367.913,22:47,T Vermaelen,90.0,60.0,
90.0,60.0,Belgium,6332.0,00:22:47.913,2.0,Belgium,Carry,,,,,,,1.4,,,1367.913,22:47,T Vermaelen,87.0,59.0,
87.0,59.0,Belgium,6332.0,00:22:49.313,2.0,Belgium,Pass,,3037.0,,,,,0.92,19.235384,,1369.313,22:49,T Vermaelen,70.0,50.0,
70.0,50.0,Belgium,3037.0,00:22:50.233,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1370.233,22:50,M Dembélé,70.0,50.0,
70.0,50.0,Belgium,3037.0,00:22:50.233,2.0,Belgium,Carry,,,,,,,3.88,,,1370.233,22:50,M Dembélé,68.0,34.0,
68.0,34.0,Belgium,3037.0,00:22:54.113,2.0,Belgium,Pass,,2954.0,,,,,0.76,9.486833,,1374.113,22:54,M Dembélé,65.0,25.0,
65.0,25.0,Belgium,2954.0,00:22:54.873,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1374.873,22:54,Y Tielemans,65.0,25.0,
65.0,25.0,Belgium,2954.0,00:22:54.873,2.0,Belgium,Carry,,,,,,,0.36,,,1374.873,22:54,Y Tielemans,64.0,27.0,
64.0,27.0,Belgium,2954.0,00:22:55.233,2.0,Belgium,Pass,,3037.0,,,,,0.6,5.3851647,,1375.233,22:55,Y Tielemans,62.0,32.0,
62.0,32.0,Belgium,3037.0,00:22:55.833,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1375.833,22:55,M Dembélé,62.0,32.0,
62.0,32.0,Belgium,3037.0,00:22:55.833,2.0,Belgium,Carry,,,,,,,0.84,,,1375.833,22:55,M Dembélé,61.0,32.0,
61.0,32.0,Belgium,3037.0,00:22:56.673,2.0,Belgium,Pass,,4831.0,,,,,0.76,18.439089,,1376.673,22:56,M Dembélé,47.0,20.0,
47.0,20.0,Belgium,4831.0,00:22:57.433,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1377.433,22:57,N Chadli,47.0,20.0,
47.0,20.0,Belgium,4831.0,00:22:57.433,2.0,Belgium,Carry,,,,,,,3.4,,,1377.433,22:57,N Chadli,30.0,19.0,
30.0,19.0,Belgium,4831.0,00:23:00.833,2.0,Belgium,Pass,,6330.0,,,,,1.08,17.464249,,1380.833,23:00,N Chadli,26.0,2.0,
26.0,2.0,Belgium,6330.0,00:23:01.913,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1381.913,23:01,A Januzaj,26.0,2.0,
26.0,2.0,Belgium,6330.0,00:23:01.913,2.0,Belgium,Carry,,,,,,,1.36,,,1381.913,23:01,A Januzaj,26.0,2.0,
26.0,2.0,Belgium,6330.0,00:23:03.273,2.0,Belgium,Pass,,2954.0,,,,,1.04,8.485281,,1383.273,23:03,A Januzaj,32.0,8.0,
32.0,8.0,Belgium,2954.0,00:23:04.313,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1384.313,23:04,Y Tielemans,32.0,8.0,
32.0,8.0,Belgium,2954.0,00:23:04.313,2.0,Belgium,Carry,,,,,,,1.16,,,1384.313,23:04,Y Tielemans,32.0,15.0,
32.0,15.0,Belgium,2954.0,00:23:05.473,2.0,Belgium,Pass,,5632.0,,,,,2.399,58.21512,,1385.473,23:05,Y Tielemans,27.0,73.0,
27.0,73.0,Belgium,5632.0,00:23:07.872,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1387.872,23:07,T Hazard,27.0,73.0,
27.0,73.0,Belgium,5632.0,00:23:07.872,2.0,Belgium,Carry,,,,,,,1.961,,,1387.872,23:07,T Hazard,27.0,76.0,
27.0,76.0,Belgium,5632.0,00:23:09.833,2.0,Belgium,Pass,,6332.0,,,,,1.68,28.653097,,1389.833,23:09,T Hazard,52.0,62.0,
52.0,62.0,Belgium,6332.0,00:23:11.513,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1391.513,23:11,T Vermaelen,52.0,62.0,
52.0,62.0,Belgium,6332.0,00:23:11.513,2.0,Belgium,Carry,,,,,,,1.6,,,1391.513,23:11,T Vermaelen,43.0,65.0,
43.0,65.0,Belgium,6332.0,00:23:13.113,2.0,Belgium,Pass,,5632.0,,,,,0.84,11.661903,,1393.113,23:13,T Vermaelen,37.0,75.0,
37.0,75.0,Belgium,5632.0,00:23:13.953,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1393.953,23:13,T Hazard,37.0,75.0,
37.0,75.0,Belgium,5632.0,00:23:13.953,2.0,Belgium,Carry,,,,,,,2.2,,,1393.953,23:13,T Hazard,37.0,78.0,
37.0,78.0,Belgium,5632.0,00:23:16.153,2.0,Belgium,Pass,,3296.0,,,,,0.88,15.0,,1396.153,23:16,T Hazard,25.0,69.0,
26.0,67.0,Belgium,3314.0,00:23:16.553,2.0,England,Pressure,,,,,,,0.879,,,1396.553,23:16,P Jones,26.0,67.0,
25.0,69.0,Belgium,3296.0,00:23:17.033,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1397.033,23:17,M Fellaini,25.0,69.0,
26.0,68.0,Belgium,3296.0,00:23:17.073,2.0,Belgium,Pass,,6332.0,Out,,,,2.08,12.529964,,1397.073,23:17,M Fellaini,32.0,79.0,
28.0,77.0,Belgium,6332.0,00:23:19.153,2.0,Belgium,Ball Receipt*,,,,,,,0.0,,,1399.153,23:19,T Vermaelen,28.0,77.0,
38.0,79.0,England,3664.0,00:23:25.313,2.0,England,Pass,,10956.0,,,,,0.92,8.062258,,1405.313,23:25,T Alexander-Arnold,34.0,72.0,
34.0,72.0,England,10956.0,00:23:26.233,2.0,England,Ball Receipt*,,,,,,,0.0,,,1406.233,23:26,E Dier,34.0,72.0,
34.0,72.0,England,10956.0,00:23:26.233,2.0,England,Carry,,,,,,,0.799,,,1406.233,23:26,E Dier,36.0,76.0,
36.0,76.0,England,10956.0,00:23:27.032,2.0,England,Pass,,3664.0,,,,,0.76,4.0,,1407.032,23:27,E Dier,36.0,80.0,
36.0,80.0,England,3664.0,00:23:27.792,2.0,England,Ball Receipt*,,,,,,,0.0,,,1407.792,23:27,T Alexander-Arnold,36.0,80.0,
36.0,80.0,England,3664.0,00:23:27.792,2.0,England,Carry,,,,,,,0.681,,,1407.792,23:27,T Alexander-Arnold,36.0,80.0,
35.0,76.0,England,3296.0,00:23:27.860,2.0,Belgium,Pressure,,,,,,,0.653,,,1407.86,23:27,M Fellaini,35.0,76.0,
36.0,80.0,England,3664.0,00:23:28.473,2.0,England,Pass,,3314.0,,,,,0.959,17.464249,,1408.473,23:28,T Alexander-Arnold,20.0,73.0,
20.0,73.0,England,3314.0,00:23:29.432,2.0,England,Ball Receipt*,,,,,,,0.0,,,1409.432,23:29,P Jones,20.0,73.0,
20.0,73.0,England,3314.0,00:23:29.432,2.0,England,Carry,,,,,,,3.121,,,1409.432,23:29,P Jones,21.0,62.0,
21.0,62.0,England,3314.0,00:23:32.553,2.0,England,Pass,,3336.0,,,,,1.319,28.01785,,1412.5529999999999,23:32,P Jones,20.0,34.0,
20.0,34.0,England,3336.0,00:23:33.872,2.0,England,Ball Receipt*,,,,,,,0.0,,,1413.872,23:33,H Maguire,20.0,34.0,
20.0,34.0,England,3336.0,00:23:33.872,2.0,England,Carry,,,,,,,4.201,,,1413.872,23:33,H Maguire,28.0,33.0,
28.0,33.0,England,3336.0,00:23:38.073,2.0,England,Pass,,10956.0,,,,,1.04,17.0,,1418.073,23:38,H Maguire,43.0,41.0,
43.0,41.0,England,10956.0,00:23:39.113,2.0,England,Ball Receipt*,,,,,,,0.0,,,1419.113,23:39,E Dier,43.0,41.0,
43.0,41.0,England,10956.0,00:23:39.113,2.0,England,Carry,,,,,,,0.887,,,1419.113,23:39,E Dier,42.0,39.0,
42.0,39.0,England,10956.0,00:23:40.000,2.0,England,Pass,,3594.0,,,,,2.073,34.0147,,1420.0,23:40,E Dier,43.0,5.0,
43.0,5.0,England,3594.0,00:23:42.073,2.0,England,Ball Receipt*,,,,,,,0.0,,,1422.073,23:42,D Rose,43.0,5.0,
43.0,5.0,England,3594.0,00:23:42.073,2.0,England,Carry,,,,,,,1.44,,,1422.073,23:42,D Rose,45.0,5.0,
49.0,4.0,England,4831.0,00:23:42.953,2.0,Belgium,Pressure,,,,,,,0.799,,,1422.953,23:42,N Chadli,49.0,4.0,
45.0,5.0,England,3594.0,00:23:43.513,2.0,England,Pass,,4597.0,,,,,0.799,14.422205,,1423.513,23:43,D Rose,53.0,17.0,
52.0,12.0,England,2954.0,00:23:44.035,2.0,Belgium,Pressure,,,,,,,0.638,,,1424.035,23:44,Y Tielemans,52.0,12.0,
53.0,17.0,England,4597.0,00:23:44.312,2.0,England,Ball Receipt*,,,,,,,0.0,,,1424.312,23:44,F Delph,53.0,17.0,
53.0,17.0,England,4597.0,00:23:44.312,2.0,England,Carry,,,,,,,0.72,,,1424.312,23:44,F Delph,50.0,16.0,
50.0,16.0,England,4597.0,00:23:45.032,2.0,England,Pass,,3336.0,,,,,1.52,25.179358,,1425.032,23:45,F Delph,25.0,19.0,
25.0,19.0,England,3336.0,00:23:46.552,2.0,England,Ball Receipt*,,,,,,,0.0,,,1426.552,23:46,H Maguire,25.0,19.0,
25.0,19.0,England,3336.0,00:23:46.552,2.0,England,Carry,,,,,,,1.123,,,1426.552,23:46,H Maguire,23.0,20.0,
23.0,21.0,England,6330.0,00:23:47.380,2.0,Belgium,Pressure,,,,,,,0.573,,,1427.38,23:47,A Januzaj,23.0,21.0,
23.0,20.0,England,3336.0,00:23:47.675,2.0,England,Pass,,3468.0,,,,,1.918,24.207438,,1427.675,23:47,H Maguire,8.0,39.0,
8.0,39.0,England,3468.0,00:23:49.593,2.0,England,Ball Receipt*,,,,,,,0.0,,,1429.593,23:49,J Pickford,8.0,39.0,
8.0,39.0,England,3468.0,00:23:49.593,2.0,England,Carry,,,,,,,0.12,,,1429.593,23:49,J Pickford,7.0,39.0,
7.0,39.0,England,3468.0,00:23:49.713,2.0,England,Pass,,3314.0,,,,,1.999,41.59327,,1429.713,23:49,J Pickford,26.0,76.0,
26.0,76.0,England,3314.0,00:23:51.712,2.0,England,Ball Receipt*,,,,,,,0.0,,,1431.712,23:51,P Jones,26.0,76.0,
26.0,76.0,England,3314.0,00:23:51.712,2.0,England,Carry,,,,,,,5.241,,,1431.712,23:51,P Jones,53.0,74.0,
53.0,74.0,England,3314.0,00:23:56.953,2.0,England,Pass,,10956.0,,,,,1.039,21.023796,,1436.953,23:56,P Jones,54.0,53.0,
54.0,53.0,England,10956.0,00:23:57.992,2.0,England,Ball Receipt*,,,,,,,0.0,,,1437.992,23:57,E Dier,54.0,53.0,
54.0,53.0,England,10956.0,00:23:57.992,2.0,England,Carry,,,,,,,0.601,,,1437.992,23:57,E Dier,53.0,53.0,
51.0,50.0,England,3457.0,00:23:58.240,2.0,Belgium,Pressure,,,,,,,0.393,,,1438.24,23:58,M Batshuayi,51.0,50.0,
53.0,53.0,England,10956.0,00:23:58.593,2.0,England,Pass,,3645.0,,,,,1.6,15.033297,,1438.593,23:58,E Dier,38.0,52.0,
38.0,52.0,England,3645.0,00:24:00.193,2.0,England,Ball Receipt*,,,,,,,0.0,,,1440.193,24:00,G Cahill,38.0,52.0,
38.0,53.0,England,3645.0,00:24:00.193,2.0,England,Pass,,4597.0,,,,,1.28,14.764823,,1440.193,24:00,G Cahill,45.0,40.0,
45.0,40.0,England,4597.0,00:24:01.473,2.0,England,Ball Receipt*,,,,,,,0.0,,,1441.473,24:01,F Delph,45.0,40.0,
45.0,40.0,England,4597.0,00:24:01.473,2.0,England,Carry,,,,,,,4.162,,,1441.473,24:01,F Delph,62.0,35.0,
62.0,36.0,England,3457.0,00:24:05.273,2.0,Belgium,Pressure,,,,,,,0.719,,,1445.273,24:05,M Batshuayi,62.0,36.0,
62.0,35.0,England,4597.0,00:24:05.635,2.0,England,Pass,,3318.0,,,,,1.278,14.3178215,,1445.635,24:05,F Delph,76.0,32.0,
76.0,32.0,England,3318.0,00:24:06.913,2.0,England,Ball Receipt*,,,,,,,0.0,,,1446.913,24:06,M Rashford,76.0,32.0,
76.0,32.0,England,3318.0,00:24:06.913,2.0,England,Carry,,,,,,,4.36,,,1446.913,24:06,M Rashford,93.0,10.0,
70.0,18.0,England,6330.0,00:24:06.960,2.0,Belgium,Pressure,,,,,,,0.873,,,1446.96,24:06,A Januzaj,70.0,18.0,
93.0,10.0,England,3318.0,00:24:11.273,2.0,England,Pass,,3594.0,,,,,1.0,8.602325,,1451.273,24:11,M Rashford,100.0,5.0,
100.0,5.0,England,3594.0,00:24:12.273,2.0,England,Ball Receipt*,,,,,,,0.0,,,1452.273,24:12,D Rose,100.0,5.0,
100.0,5.0,England,3594.0,00:24:12.273,2.0,England,Carry,,,,,,,1.04,,,1452.273,24:12,D Rose,100.0,5.0,
100.0,5.0,England,3594.0,00:24:13.313,2.0,England,Pass,,4597.0,,,,,1.639,19.0,,1453.313,24:13,D Rose,81.0,5.0,
83.0,9.0,England,2954.0,00:24:14.593,2.0,Belgium,Pressure,,,,,,,0.72,,,1454.593,24:14,Y Tielemans,83.0,9.0,
81.0,5.0,England,4597.0,00:24:14.952,2.0,England,Ball Receipt*,,,,,,,0.0,,,1454.952,24:14,F Delph,81.0,5.0,
81.0,5.0,England,4597.0,00:24:14.952,2.0,England,Carry,,,,,,,0.401,,,1454.952,24:14,F Delph,81.0,5.0,
81.0,5.0,England,4597.0,00:24:15.353,2.0,England,Pass,,3318.0,,,,,0.599,6.3245554,,1455.353,24:15,F Delph,87.0,3.0,
87.0,3.0,England,3318.0,00:24:15.952,2.0,England,Ball Receipt*,,,,,,,0.0,,,1455.952,24:15,M Rashford,87.0,3.0,
87.0,3.0,England,3318.0,00:24:15.952,2.0,England,Carry,,,,,,,0.121,,,1455.952,24:15,M Rashford,87.0,4.0,
87.0,4.0,England,3318.0,00:24:16.073,2.0,England,Pass,,3336.0,,,,,0.96,19.0,,1456.073,24:16,M Rashford,68.0,4.0,
68.0,4.0,England,3336.0,00:24:17.033,2.0,England,Ball Receipt*,,,,,,,0.0,,,1457.033,24:17,H Maguire,68.0,4.0,
68.0,4.0,England,3336.0,00:24:17.033,2.0,England,Carry,,,,,,,2.04,,,1457.033,24:17,H Maguire,66.0,10.0,
66.0,10.0,England,3336.0,00:24:19.073,2.0,England,Pass,,3645.0,,,,,2.239,30.016663,,1459.073,24:19,H Maguire,65.0,40.0,
65.0,40.0,England,3645.0,00:24:21.312,2.0,England,Ball Receipt*,,,,,,,0.0,,,1461.312,24:21,G Cahill,65.0,40.0,
65.0,40.0,England,3645.0,00:24:21.312,2.0,England,Carry,,,,,,,2.281,,,1461.312,24:21,G Cahill,66.0,47.0,
66.0,47.0,England,3645.0,00:24:23.593,2.0,England,Pass,,3504.0,,,,,1.479,33.600594,,1463.593,24:23,G Cahill,86.0,74.0,
89.0,65.0,England,6332.0,00:24:24.513,2.0,Belgium,Pressure,,,,,,,0.76,,,1464.513,24:24,T Vermaelen,89.0,65.0,
86.0,74.0,England,3504.0,00:24:25.072,2.0,England,Ball Receipt*,,,,,,,0.0,,,1465.072,24:25,R Loftus-Cheek,86.0,74.0,
86.0,74.0,England,3504.0,00:24:25.072,2.0,England,Carry,,,,,,,1.161,,,1465.072,24:25,R Loftus-Cheek,84.0,77.0,
84.0,77.0,England,3504.0,00:24:26.233,2.0,England,Pass,,3314.0,,,,,1.08,18.384777,,1466.233,24:26,R Loftus-Cheek,67.0,70.0,
67.0,70.0,England,3314.0,00:24:27.313,2.0,England,Ball Receipt*,,,,,,,0.0,,,1467.313,24:27,P Jones,67.0,70.0,
